Week,Team#,Match1,Match2,Match3
2, 30   , 1&2 , 3&4 , 25&26  
2, 31   , 3&4 , 5&6 , 13&14  
2, 32   , 27&28 , 25&26 , T3&T4  
2, 33   , 49&50 , 9&10 , 7&8  
2, 34   , 51&52 , 47&48 , T1&T2  
2, 35   , 23&24 , 45&46 , 5&6  
2, 36   , 1&2 , 51&52 , 13&14  
2, 37   , T7&T8 , T5&T6 , 9&10  
2, 38   , 15&16 , 1&2 , 11&12  
2, 39   , T5&T6 , 21&22 , 11&12  
2, 40   , 13&14 , T1&T2 , 23&24  
3, 1    , T3&T4 , 27&28 , 3&4  
3, 2    , 25&26 , 21&22 , 15&16  
3, 3    , 51&52 , 11&12 , 21&22  
3, 4    , 15&16 , T1&T2 , 11&12  
3, 5    , 27&28 , T3&T4 , 15&16  
3, 6    , T1&T2 , T5&T6 , T7&T8  
3, 7    , 13&14 , 49&50 , 1&2  
3, 8    , 9&10 , 11&12 , 47&48  
3, 9    , 47&48 , 25&26 , 49&50  
3, 10   , 45&46 , 49&50 , 5&6  
3, 11   , 3&4 , 15&16 , 13&14  
3, 12   , 27&28 , T7&T8 , 23&24  
3, 13   , 5&6 , T1&T2 , T7&T8  
3, 14   , 3&4 , T3&T4 , 47&48  
3, 15   , 23&24 , 15&16 , 25&26  
3, 16   , 11&12 , 9&10 , 1&2  
3, 17   , T5&T6 , 3&4 , 7&8  
3, 18   , 5&6 , 25&26 , T5&T6  
3, 19   , 47&48 , 7&8 , 23&24  
3, 20   , T7&T8 , T5&T6 , 27&28  
3, 21   , 1&2 , 5&6 , 49&50  
3, 22   , 49&50 , 5&6 , 7&8  
3, 23   , 9&10 , 7&8 , 27&28  
3, 24   , 25&26 , 1&2 , 51&52  
3, 25   , 11&12 , 45&46 , 9&10  
3, 26   , T5&T6 , 21&22 , 5&6  
3, 27   , 7&8 , 9&10 , T3&T4  
3, 28   , T3&T4 , 51&52 , 21&22  
3, 29   , T1&T2 , 23&24 , T5&T6  
3, 30   , 51&52 , 1&2 , 25&26  
3, 31   , 7&8 , 51&52 , 13&14  
3, 32   , 21&22 , 45&46 , T1&T2  
3, 33   , 21&22 , 27&28 , 45&46  
3, 34   , 15&16 , 13&14 , T3&T4  
3, 35   , 1&2 , 3&4 , 51&52  
3, 36   , 23&24 , T7&T8 , T1&T2  
3, 37   , T7&T8 , 47&48 , 11&12  
3, 38   , 45&46 , 23&24 , 9&10  
3, 39   , 13&14 , 47&48 , 45&46  
3, 40   , 49&50 , 13&14 , 3&4  
4, 1    , 5&6 , T5&T6 , 25&26  
4, 2    , T3&T4 , 51&52 , 45&46  
4, 3    , 27&28 , 7&8 , 51&52  
4, 4    , 7&8 , 13&14 , T5&T6  
4, 5    , 15&16 , 21&22 , 27&28  
4, 6    , 13&14 , 11&12 , 27&28  
4, 7    , 25&26 , 27&28 , 21&22  
4, 8    , 13&14 , 9&10 , 11&12  
4, 9    , 23&24 , 5&6 , 7&8  
4, 10   , 47&48 , T1&T2 , 45&46  
4, 11   , 11&12 , T3&T4 , 15&16  
4, 12   , T3&T4 , 3&4 , 1&2  
4, 13   , 1&2 , 15&16 , 49&50  
4, 14   , 47&48 , 49&50 , 9&10  
4, 15   , 45&46 , 23&24 , 5&6  
4, 16   , 49&50 , 13&14 , 3&4  
4, 17   , 27&28 , 9&10 , 21&22  
4, 18   , T5&T6 , 45&46 , 15&16  
4, 19   , T1&T2 , 47&48 , 49&50  
4, 20   , T1&T2 , 51&52 , 47&48  
4, 21   , 49&50 , 1&2 , T1&T2  
4, 22   , 51&52 , 45&46 , 5&6  
4, 23   , 5&6 , 49&50 , T3&T4  
4, 24   , 15&16 , T3&T4 , T5&T6  
4, 25   , T5&T6 , 1&2 , 25&26  
4, 26   , 45&46 , 3&4 , 47&48  
4, 27   , 25&26 , 47&48 , T7&T8  
4, 28   , 3&4 , 5&6 , 1&2  
4, 29   , 9&10 , T5&T6 , 11&12  
4, 30   , 21&22 , T1&T2 , 13&14  
4, 31   , 51&52 , 23&24 , 13&14  
4, 32   , 9&10 , 7&8 , T3&T4  
4, 33   , 11&12 , T7&T8 , 23&24  
4, 34   , T7&T8 , 21&22 , 7&8  
4, 35   , 7&8 , 11&12 , 9&10  
4, 36   , 23&24 , T7&T8 , T1&T2  
4, 37   , 1&2 , 25&26 , 51&52  
4, 38   , T7&T8 , 27&28 , 3&4  
4, 39   , 3&4 , 15&16 , T7&T8  
4, 40   , 21&22 , 25&26 , 23&24  
5, 1    , T3&T4 , 5&6 , 45&46  
5, 2    , 47&48 , 25&26 , 49&50  
5, 3    , 25&26 , 5&6 , 1&2  
5, 4    , 9&10 , 45&46 , 49&50  
5, 5    , T3&T4 , 23&24 , 25&26  
5, 6    , 49&50 , T1&T2 , 23&24  
5, 7    , 5&6 , 51&52 , 15&16  
5, 8    , 23&24 , 13&14 , 7&8  
5, 9    , 23&24 , T5&T6 , 5&6  
5, 10   , 45&46 , 9&10 , 23&24  
5, 11   , T7&T8 , 13&14 , 1&2  
5, 12   , 1&2 , 9&10 , 11&12  
5, 13   , 27&28 , 47&48 , T3&T4  
5, 14   , 5&6 , 21&22 , 47&48  
5, 15   , 15&16 , 11&12 , T7&T8  
5, 16   , 49&50 , 3&4 , 13&14  
5, 17   , 51&52 , 1&2 , 3&4  
5, 18   , 13&14 , 15&16 , 51&52  
5, 19   , 47&48 , T7&T8 , 25&26  
5, 20   , 3&4 , 11&12 , 13&14  
5, 21   , 9&10 , 21&22 , T5&T6  
5, 22   , 27&28 , 23&24 , 11&12  
5, 23   , 13&14 , T1&T2 , T5&T6  
5, 24   , 15&16 , 27&28 , 21&22  
5, 25   , 7&8 , T5&T6 , 47&48  
5, 26   , 11&12 , 51&52 , 27&28  
5, 27   , T7&T8 , 27&28 , T1&T2  
5, 28   , 3&4 , 1&2 , 9&10  
5, 29   , T5&T6 , 25&26 , T3&T4  
5, 30   , 21&22 , 15&16 , T1&T2  
5, 31   , T1&T2 , 3&4 , 15&16  
5, 32   , 11&12 , 7&8 , 51&52  
5, 33   , 51&52 , 45&46 , T7&T8  
5, 34   , 25&26 , 7&8 , 9&10  
5, 35   , 7&8 , 47&48 , 27&28  
5, 36   , T5&T6 , T7&T8 , 3&4  
5, 37   , 45&46 , 49&50 , 5&6  
5, 38   , 21&22 , 49&50 , 45&46  
5, 39   , 1&2 , T3&T4 , 7&8  
5, 40   , T1&T2 , T3&T4 , 21&22  
6, 1    , 1&2 , 3&4 , T5&T6  
6, 2    , 21&22 , 23&24 , T1&T2  
6, 3    , 13&14 , T3&T4 , T7&T8  
6, 4    , 7&8 , 45&46 , 25&26  
6, 5    , T3&T4 , 1&2 , 3&4  
6, 6    , 15&16 , 5&6 , 27&28  
6, 7    , 5&6 , T3&T4 , 27&28  
6, 8    , T3&T4 , 7&8 , 25&26  
6, 9    , 11&12 , 5&6 , 13&14  
6, 10   , T1&T2 , 7&8 , 49&50  
6, 11   , 51&52 , 21&22 , 3&4  
6, 12   , 47&48 , 49&50 , 23&24  
6, 13   , 25&26 , 15&16 , 5&6  
6, 14   , 1&2 , 51&52 , 13&14  
6, 15   , 5&6 , 13&14 , 51&52  
6, 16   , 27&28 , 51&52 , 23&24  
6, 17   , T7&T8 , 25&26 , T5&T6  
6, 18   , 3&4 , 23&24 , 15&16  
6, 19   , 51&52 , 47&48 , 15&16  
6, 20   , 11&12 , 9&10 , T3&T4  
6, 21   , 13&14 , T1&T2 , 5&6  
6, 22   , 49&50 , 45&46 , 47&48  
6, 23   , 23&24 , 49&50 , 45&46  
6, 24   , 23&24 , T5&T6 , 1&2  
6, 25   , 49&50 , T7&T8 , 11&12  
6, 26   , 25&26 , 3&4 , 21&22  
6, 27   , T5&T6 , 1&2 , 49&50  
6, 28   , 45&46 , 21&22 , 9&10  
6, 29   , 47&48 , 13&14 , 9&10  
6, 30   , 9&10 , 47&48 , T1&T2  
6, 31   , 3&4 , T5&T6 , 7&8  
6, 32   , 45&46 , 27&28 , 51&52  
6, 33   , T1&T2 , 15&16 , T7&T8  
6, 34   , T7&T8 , 11&12 , T3&T4  
6, 35   , 21&22 , 11&12 , 7&8  
6, 36   , 27&28 , 9&10 , 21&22  
6, 37   , 9&10 , T7&T8 , 1&2  
6, 38   , T5&T6 , 27&28 , 47&48  
6, 39   , 15&16 , T1&T2 , 45&46  
6, 40   , 7&8 , 25&26 , 11&12  
7, 1    , 7&8 , 9&10 , 49&50  
7, 2    , T1&T2 , T7&T8 , 51&52  
7, 3    , T1&T2 , T3&T4 , 23&24  
7, 4    , 45&46 , 25&26 , T5&T6  
7, 5    , 11&12 , 5&6 , 25&26  
7, 6    , 51&52 , 47&48 , 3&4  
7, 7    , 15&16 , 7&8 , 11&12  
7, 8    , 1&2 , 3&4 , 47&48  
7, 9    , 3&4 , 25&26 , 15&16  
7, 10   , 3&4 , T3&T4 , 25&26  
7, 11   , 21&22 , 9&10 , 11&12  
7, 12   , 23&24 , 1&2 , 9&10  
7, 13   , 27&28 , T7&T8 , T1&T2  
7, 14   , T7&T8 , T5&T6 , 9&10  
7, 15   , 13&14 , 27&28 , T1&T2  
7, 16   , 25&26 , 15&16 , 23&24  
7, 17   , 5&6 , 45&46 , T3&T4  
7, 18   , 23&24 , T5&T6 , 47&48  
7, 19   , 9&10 , 7&8 , 13&14  
7, 20   , T3&T4 , 3&4 , 27&28  
7, 21   , 1&2 , 21&22 , 7&8  
7, 22   , 9&10 , T1&T2 , 1&2  
7, 23   , 13&14 , 49&50 , 5&6  
7, 24   , 49&50 , 11&12 , 1&2  
7, 25   , T3&T4 , 51&52 , T5&T6  
7, 26   , 51&52 , 49&50 , 13&14  
7, 27   , T7&T8 , 23&24 , 7&8  
7, 28   , 25&26 , 51&52 , T7&T8  
7, 29   , 11&12 , T1&T2 , 45&46  
7, 30   , T5&T6 , 45&46 , 3&4  
7, 31   , 7&8 , 21&22 , T3&T4  
7, 32   , 45&46 , 13&14 , 27&28  
7, 33   , 15&16 , 47&48 , 5&6  
7, 34   , 49&50 , 15&16 , 51&52  
7, 35   , 47&48 , 5&6 , 49&50  
7, 36   , 47&48 , 23&24 , 21&22  
7, 37   , 5&6 , 27&28 , T7&T8  
7, 38   , 27&28 , 11&12 , 21&22  
7, 39   , T5&T6 , 13&14 , 15&16  
7, 40   , 21&22 , 1&2 , 45&46  
